20807;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-01-17 03:03:00+00:00;2016
20810;200 FEET FROM 10140 GREEN LEVEL CHURCH RD;SMOOTH ASPHALT;DRY;DUSK;CLEAR;2016-01-14 22:30:39+00:00;2016
20814;.10 MILES FROM PVA OF ( 1370 NW MAYNARD RD );SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-19 15:25:00+00:00;2016
20815;.2 MILES FROM SR 1613 (DAVIS DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-19 16:31:00+00:00;2016
20819;150 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-01-19 23:20:00+00:00;2016
20825;150 FEET FROM PVA OF 4202 TEN-TEN RD;CONCRETE;DRY;DAYLIGHT;CLEAR;2016-01-19 19:12:28+00:00;2016
20841;250 FEET FROM ARBOR VIEW DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-20 22:35:04+00:00;2016
20850;300 FEET FROM PVA 1020 BRADFORD PLAZA WAY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;SNOW;2016-01-20 22:58:18+00:00;2016
20852;.20 MILES FROM PVA 135 PARKWAY OFFICE CT;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-21 18:39:27+00:00;2016
20854;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-21 12:42:21+00:00;2016
20858;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-01-21 22:45:39+00:00;2016
20864;245 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-01-22 02:30:10+00:00;2016
20865;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-11 20:50:14+00:00;2016
20868;.29 MILES FROM US 1 EXIT 98 RAMP SB;SMOOTH ASPHALT;WET;DAYLIGHT;CLEAR;2016-01-24 15:43:00+00:00;2016
20875;CARY;SMOOTH ASPHALT;ICE;DAYLIGHT;CLOUDY;2016-01-24 14:43:18+00:00;2016
20876;.14 MILES FROM SR1613 (DAVIS DR);COARSE ASPHALT;ICE;DAYLIGHT;CLEAR;2016-01-25 16:20:00+00:00;2016
20878;480 FEET FROM BARGATE DR;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-01-25 19:35:30+00:00;2016
20891;100 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-01-26 17:24:00+00:00;2016
20894;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-01-27 13:26:27+00:00;2016
20901;100 FEET FROM SW CARY PKWY SR3977;SMOOTH ASPHALT;ICE;DAWN;CLEAR;2016-01-26 12:06:13+00:00;2016
20910;373 FEET FROM P.V.A. (801 BASS PRO LN);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-01-28 18:19:49+00:00;2016
20925;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-30 16:48:00+00:00;2016
20926;250 FEET FROM PVA OF 1809 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-31 19:42:53+00:00;2016
20927;.195 MILES FROM SR#1613 DAVIS DR;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-02-01 00:24:12+00:00;2016
20928;CARY;;;;CLOUDY;2016-01-20 07:20:30+00:00;2016
20933;CARY;SMOOTH ASPHALT;DRY;DAWN;CLEAR;2016-01-28 22:22:10+00:00;2016
20940;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-01-29 00:29:33+00:00;2016
20941;CARY;CONCRETE;DRY;DAYLIGHT;CLEAR;2016-01-28 23:20:43+00:00;2016
20943;.1 MILES FROM SR 1742 (HIGH HOUSE RD);COARSE ASPHALT;DRY;DUSK;CLEAR;2016-01-25 22:25:15+00:00;2016
20945;0 FEET FROM SR 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-01-29 00:02:55+00:00;2016
20947;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-31 21:22:04+00:00;2016
20951;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-01-31 19:25:06+00:00;2016
20959;.50 MILES FROM US 1 HWY SOUTH;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-02-02 06:51:47+00:00;2016
20960;.15 MILES FROM US 1 HWY SOUTH;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-02-02 06:10:13+00:00;2016
20962;.10 MILES FROM PVA OF 2010 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-02-01 22:58:08+00:00;2016
20980;350 FEET FROM BARGATE DR;SMOOTH ASPHALT;UNKNOWN;DAYLIGHT;CLOUDY;2016-02-03 16:59:00+00:00;2016
20981;171 FEET FROM P.V.A. BANK OF AMERICA (801 SE;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2016-02-04 14:28:36+00:00;2016
20985;.02 MILES FROM PVA OF 237 CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-02-04 18:40:48+00:00;2016
20989;CARY;COARSE ASPHALT;WET;DAYLIGHT;RAIN;2016-02-04 15:54:00+00:00;2016
20990;60 FEET FROM P.V.A. (2303 NW MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-05 17:09:00+00:00;2016
20996;210 FEET FROM P.V.A. (CARMICHAEL CT);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-02-06 03:08:00+00:00;2016
20999;350 FEET FROM 1200 VILLAGE GREENWAY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-07 02:58:46+00:00;2016
21003;168 FEET FROM P.V.A. (300 MATRIX DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-05 22:38:23+00:00;2016
21016;25 FEET FROM ADVENT CT;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-02-03 03:36:00+00:00;2016
21022;.1 MILES FROM PVA 885 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-05 20:26:53+00:00;2016
21037;250 FEET FROM ACS P.V.A.;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-08 17:00:00+00:00;2016
21054;100 FEET FROM US 1 HWY;GROOVED CONCRETE;WET;DAYLIGHT;RAIN;2016-02-04 14:57:53+00:00;2016
21058;200 FEET FROM N BENSON CT;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-02-09 22:35:18+00:00;2016
21059;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-02-10 23:25:04+00:00;2016
21065;200 FEET FROM US 1 HWY;GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2016-02-11 21:21:36+00:00;2016
21070;0 FEET FROM SR1615 (GREEN LEVEL RD WEST);SMOOTH ASPHALT;DRY;DUSK;CLOUDY;2016-02-11 22:34:07+00:00;2016
21074;350 FEET FROM P.V.A. (400 JAMES JACKSON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-11 15:47:00+00:00;2016
21077;0 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-10 12:54:23+00:00;2016
21086;50 FEET FROM ELLISVIEW DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-02-12 16:54:00+00:00;2016
18088;.1 MILES FROM US 1 HWY;GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2015-09-15 11:53:49+00:00;2015
18104;200 FEET FROM P.V.A. (1500 REGENCY PKWY);SMOOTH ASPHALT;DRY;DARK - UNKNOWN LIGHTING;CLEAR;2015-09-17 12:19:33+00:00;2015
18107;10 FEET FROM CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-17 14:03:00+00:00;2015
18109;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-15 17:43:14+00:00;2015
18113;0 FEET FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-17 17:59:47+00:00;2015
18117;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-15 21:44:40+00:00;2015
18118;0 FEET FROM SR 1613 (DAVIS DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-15 20:02:17+00:00;2015
18120;.1 MILES FROM SR 3124 (MORRISVILLE PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-17 20:33:13+00:00;2015
18134;300 FEET FROM SR1653 (EVANS RD);CONCRETE;DRY;DAYLIGHT;CLEAR;2015-09-18 21:30:51+00:00;2015
18136;1.6 MILES FROM US 1;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-18 17:28:23+00:00;2015
18140;,10 MILES FROM US 1 NORTH;GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2015-09-18 21:37:36+00:00;2015
18147;0 FEET FROM WESTON PARKWAY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-18 21:32:13+00:00;2015
18153;135 FEET FROM PVA CAITBOO AVE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-19 20:13:10+00:00;2015
18157;.15 MILES FROM PVA OF 1393 KILDAIRE FARM RD.;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-20 17:09:38+00:00;2015
18159;CARY;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2015-09-20 01:46:47+00:00;2015
18164;100 FEET FROM SW CARY PKWY (SR 3977);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-09-21 13:18:17+00:00;2015
18165;CARY;;;;CLOUDY;2015-09-20 16:40:00+00:00;2015
18166;340 FEET FROM SR 1152 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-20 22:04:20+00:00;2015
18172;200 FEET FROM (PVA) 1213 BUCK JONES RD;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-21 15:39:00+00:00;2015
18174;25 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-21 22:31:50+00:00;2015
18176;.02 MILES FROM US 1 HWY SOUTH OFF RAMP;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-09-21 21:02:47+00:00;2015
18178;CARY;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2015-09-22 03:31:00+00:00;2015
18180;CARY;CONCRETE;DRY;DAYLIGHT;CLOUDY;2015-09-21 11:09:58+00:00;2015
18182;.38 MILES FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-22 14:14:00+00:00;2015
18188;.1 MILES FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-09-22 11:43:40+00:00;2015
18189;10 FEET FROM SR-1628 OKELLY CHAPEL RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-22 19:49:56+00:00;2015
18190;15 FEET FROM PVA OF 1115 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-22 17:59:53+00:00;2015
18196;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-09-24 11:54:13+00:00;2015
18205;30 FEET FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-09-24 20:03:21+00:00;2015
18206;100 FEET FROM 6458 TRYON ROAD;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2015-09-25 02:35:00+00:00;2015
18212;25 FEET FROM (SR1313) WALNUT ST;COARSE ASPHALT;WET;DAYLIGHT;RAIN;2015-09-26 19:30:42+00:00;2015
18216;35 FEET FROM US HWY 1;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-25 19:26:41+00:00;2015
18221;.2 MILES FROM S.R. 1315 (BUCK JONES RD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-25 19:59:33+00:00;2015
18225;CARY;COARSE ASPHALT;WET;DAYLIGHT;RAIN;2015-09-26 16:41:00+00:00;2015
18231;100 FEET FROM SR 1652 (N ARRISON AV);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-25 18:39:23+00:00;2015
18233;75 FEET FROM US 64 HWY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-25 18:44:10+00:00;2015
18234;100 FEET FROM 2036 RENAISSANCE PARK PL;SMOOTH ASPHALT;WATER (STANDING, MOVING);DARK - ROADWAY NOT LIGHTED;RAIN;2015-09-26 04:54:00+00:00;2015
18235;1 MILES FROM US HWY 1 SOUTH EXIT 99 OFFRAMP;GROOVED CONCRETE;WET;DAYLIGHT;RAIN;2015-09-26 14:48:00+00:00;2015
18237;CARY;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2015-09-28 07:27:45+00:00;2015
18238;.06 MILES FROM OLD APEX RD (SR 1616);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-26 14:40:00+00:00;2015
18248;20 FEET FROM SR1652 (N HARRISON AV);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-27 19:45:20+00:00;2015
18250;70 FEET FROM 1200 MILLHOUS DR;COARSE ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-09-28 13:50:43+00:00;2015
18252;420 FEET FROM SR-1313 (WALNUT ST);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-27 12:16:20+00:00;2015
18260;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-09-28 17:15:32+00:00;2015
18261;300 FEET FROM SR 3092 (515 S. HARRISON AVE);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-29 03:26:00+00:00;2015
18272;75 FEET FROM P.V.A. (MADISON SQUARE LN);SMOOTH ASPHALT;UNKNOWN;UNKNOWN;CLEAR;2015-09-28 11:36:08+00:00;2015
18275;300 FEET FROM PVA 1391 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-29 18:39:15+00:00;2015
18277;.11 MILES FROM PVA 6770 MCCRIMMON PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-28 17:53:48+00:00;2015
18279;15 FEET FROM SR-1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-30 12:30:05+00:00;2015
18286;10 FEET FROM S.R. 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-30 21:01:22+00:00;2015
18287;10 FEET FROM S.R. 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-09-30 23:05:22+00:00;2015
18292;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-10-01 12:34:29+00:00;2015
18328;245 FEET FROM HIGH HOUSE RD (SR 1605);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-09-28 19:13:57+00:00;2015
18334;25 FEET FROM SR1415 (SE MAYNARD RD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-10-03 12:58:06+00:00;2015
18336;.25 MILES FROM 1900 OLD REEDY CREEK RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-10-04 14:32:00+00:00;2015
18339;410 FEET FROM PANORAMA PARK PL;COARSE ASPHALT;WET;DAYLIGHT;CLOUDY;2015-10-05 11:23:51+00:00;2015
18343;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2015-10-05 21:54:54+00:00;2015
18346;.1 MILES FROM PVA (1105 WALNUT ST);SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2015-10-06 01:23:53+00:00;2015
18347;.1 MILES FROM PVA (869 SE MAYNARD RD);SMOOTH ASPHALT;WET;DARK - ROADWAY NOT LIGHTED;CLOUDY;2015-10-06 04:26:00+00:00;2015
18354;100 FEET FROM SR 1300 (KILDAIRE FARM RD.);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-06 17:01:55+00:00;2015
18364;CARY;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2015-10-01 23:55:10+00:00;2015
18369;0 FEET FROM LAKE PINE DR;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-10-08 00:45:13+00:00;2015
18375;100 FEET FROM PVA 121 WILKINSON AVE;CONCRETE;DRY;DAYLIGHT;CLEAR;2015-10-07 18:01:14+00:00;2015
18378;100 FEET FROM HIGH HOUSE RD(SR#1615);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-06 22:42:24+00:00;2015
18379;250 FEET FROM HILLSBORO ST;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2015-10-03 18:34:38+00:00;2015
18385;50 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-08 17:32:12+00:00;2015
18389;20 FEET FROM U.S. 1 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-07 11:37:22+00:00;2015
18391;30 FEET FROM PVA AT 300 ASHVILLE AV;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-07 14:09:00+00:00;2015
18408;20 FEET FROM US 1 S EXIT RAMP;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-09 14:18:00+00:00;2015
18410;.5 MILES FROM SR 1011 (OLD APEX RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-08 19:00:58+00:00;2015
18411;300 FEET FROM 100 PICKERING PL;;;;CLOUDY;2015-10-09 19:23:37+00:00;2015
18414;.285 MILES FROM US 1 HWY;GROOVED CONCRETE;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-10-09 22:49:34+00:00;2015
18416;150 FEET FROM 1195 W CHATHAM ST;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2015-10-09 23:15:08+00:00;2015
18422;25 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-09 18:36:53+00:00;2015
18429;90 FEET FROM P.V.A. (315 BARGATE DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-12 11:10:17+00:00;2015
18438;.10 MILES FROM 2031  (SR1313) WALNUT STREET;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-07 21:11:40+00:00;2015
18442;0 FEET FROM SR 1615 (HIGH HOUSE RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-08 19:21:00+00:00;2015
18453;30 FEET FROM 2500 CARPENTER UPCHURCH RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-09-22 14:22:00+00:00;2015
18454;150 FEET FROM SR #1009 (TRYON RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-12 20:26:46+00:00;2015
18460;.1 MILES FROM SR 1152 (WALNUT ST);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-10-12 23:15:08+00:00;2015
18461;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-12 13:01:01+00:00;2015
18470;85 FEET FROM LAKE GROVE BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-13 17:58:03+00:00;2015
18471;.25 MILES FROM U.S. 1 HWY;CONCRETE;DRY;DAYLIGHT;CLEAR;2015-10-14 13:02:19+00:00;2015
18473;200 FEET FROM PVA (2303 NE MAYNARD RD);CONCRETE;DRY;DAYLIGHT;CLEAR;2015-10-13 17:38:54+00:00;2015
18474;.10 MILES FROM ( SR 1313 ) WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-14 13:13:47+00:00;2015
18476;200 FEET FROM PVA (98 CORNERSTONE);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-14 11:45:11+00:00;2015
18480;20 FEET FROM I-40, EB, EXIT 287;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-14 23:29:04+00:00;2015
18485;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-08 12:36:01+00:00;2015
18499;.2 MILES FROM SR 3090 (WESTON PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-15 14:50:00+00:00;2015
18500;.25 MILES FROM I-540;;DRY;DAYLIGHT;CLEAR;2015-10-15 14:49:00+00:00;2015
18506;300 FEET FROM PVA 885 WALNUT ST;;;;CLOUDY;2015-10-15 19:13:43+00:00;2015
18518;NEAR .25 MILES S OF S NC 55 HWY;COARSE ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2015-10-18 09:05:01+00:00;2015
18524;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-16 20:11:05+00:00;2015
18530;100 FEET FROM 973 N HARRISIN AVE;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-10-17 03:32:00+00:00;2015
18531;.09 MILES FROM SR-1009 (TRYON RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-10-18 00:11:52+00:00;2015
18536;.10 MILES FROM (SR 1626) YATES STORE RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-10-19 00:22:16+00:00;2015
18537;75 FEET FROM PVA 1809 WALNUT ST;SMOOTH ASPHALT;DRY;DUSK;CLEAR;2015-10-18 20:47:39+00:00;2015
18541;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-19 12:45:21+00:00;2015
18543;.1 MILES FROM US 64 HWY;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2015-10-19 23:22:17+00:00;2015
18550;290 FEET FROM 2734 NC 55 HWY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-18 14:26:00+00:00;2015
18551;30 FEET FROM PVA(7025 WINSTON HILL DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-19 12:54:46+00:00;2015
18566;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-20 20:07:24+00:00;2015
18570;.1 MILES FROM SR 1315 (BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-20 20:46:22+00:00;2015
18571;75 FEET FROM PVA OF 1151 EXCECUTIVE CIR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2015-10-20 21:20:59+00:00;2015
18574;420 FEET FROM WESTON PKY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2015-10-21 00:03:35+00:00;2015
18578;30 FEET FROM FAIRFAX LN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2015-10-21 12:27:18+00:00;2015
22591;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-10 17:38:14+00:00;2016
22592;200 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-08 00:44:49+00:00;2016
22595;160 FEET FROM PVA OF 501 CAITBOO AVE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-12 19:20:46+00:00;2016
22599;20 FEET FROM DONALDSON DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-10 18:35:34+00:00;2016
22604;NEAR .01 MILES S OF S LOUIS STEPHENS DR;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-06-11 06:23:05+00:00;2016
22607;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-11 13:13:51+00:00;2016
22612;.10 MILES FROM US 1 NORTH;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-10 02:04:00+00:00;2016
22616;.1 MILES FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-06-12 06:40:35+00:00;2016
22620;.10 MILES FROM ARTHUR PIERCE RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-08 21:21:22+00:00;2016
22622;1 MILES FROM US 1;CONCRETE;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-06-08 04:12:00+00:00;2016
22636;20 FEET FROM SR#1600 (GREEN LEVEL CHURCH RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-13 20:00:55+00:00;2016
22638;200 FEET FROM P.V.A. (300 ASHVILLE AV);CONCRETE;DRY;DAYLIGHT;CLEAR;2016-06-13 21:36:46+00:00;2016
22642;20 FEET FROM NW MAYNARD RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-11 04:04:00+00:00;2016
22655;15 FEET FROM SILVERCLIFF DR;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-15 16:01:00+00:00;2016
22669;400 FEET FROM PVA AT 240 CROSSROADS BLD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-15 16:06:00+00:00;2016
22671;180 FEET FROM PVA 1315 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-16 15:38:00+00:00;2016
22675;30 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-15 21:18:37+00:00;2016
22676;200 FEET FROM SR 1011 (E CHATHAM ST);SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2016-06-16 00:35:57+00:00;2016
22677;300 FEET FROM ROSEWALL LN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-16 18:14:37+00:00;2016
22686;50 FEET FROM P.V.A. (212 ASHVILLE AVE);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-16 21:05:22+00:00;2016
22687;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-16 02:33:00+00:00;2016
22696;75 FEET FROM WRENN DRIVE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-17 16:15:00+00:00;2016
22705;12 FEET FROM PINEY PLAINS RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-06-19 06:43:06+00:00;2016
22708;10 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-17 23:15:23+00:00;2016
22718;.15 MILES FROM PVA 207 WRENN DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-06-18 20:04:21+00:00;2016
